Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Héctor Fort,ESP,DF,Barcelona,17,2006,17,5,585,6.5,0,0,0,0,0,0,2,0,0.2,0.2,0.9,1.1,14,26,33,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.17,0.04,0.17
Dimitri Foulquier,FRA,DF,Valencia,31,1993,32,25,2299,25.5,0,1,1,0,0,0,6,0,0.4,0.4,1.4,1.8,48,97,66,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.07,0.02,0.07
Juan Foyth,ARG,DF,Villarreal,26,1998,19,17,1517,16.9,1,0,1,1,0,0,4,0,2.4,2.4,0.3,2.8,13,65,11,0.06,0.0,0.06,0.06,0.06,0.14,0.02,0.16,0.14,0.16
Fran,ESP,GK,Real Madrid,19,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Francés,ESP,DF,Girona,21,2002,18,13,1173,13.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.6,18,63,21,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
Enric Franquesa,ESP,"DF,FW",Leganés,27,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,11,12,30,0.15,0.0,0.15,0.15,0.15,0.04,0.02,0.06,0.04,0.06
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,27,1997,36,30,2495,27.7,6,3,9,6,0,0,3,1,6.3,6.3,3.4,9.8,77,44,201,0.22,0.11,0.32,0.22,0.32,0.23,0.12,0.35,0.23,0.35
Darío Fuentes,ESP,DF,Sevilla,21,2003,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Fuster,ESP,"FW,MF",Las Palmas,26,1997,28,8,1003,11.1,2,1,3,2,0,0,2,0,0.7,0.7,1.8,2.5,23,71,75,0.18,0.09,0.27,0.18,0.27,0.07,0.16,0.23,0.07,0.23
Javi Galán,ESP,DF,Atlético Madrid,29,1994,25,21,1784,19.8,0,3,3,0,0,0,8,0,0.2,0.2,3.9,4.1,52,54,107,0.0,0.15,0.15,0.0,0.15,0.01,0.19,0.2,0.01,0.2
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,30,1993,26,18,1477,16.4,0,4,4,0,0,0,5,0,0.5,0.5,2.9,3.4,27,137,39,0.0,0.24,0.24,0.0,0.24,0.03,0.18,0.21,0.03,0.21
Conor Gallagher,ENG,MF,Atlético Madrid,24,2000,32,19,1633,18.1,3,3,6,3,0,0,2,0,2.8,2.8,1.2,3.9,24,64,64,0.17,0.17,0.33,0.17,0.33,0.15,0.06,0.22,0.15,0.22
Facundo Garcés,MAS,DF,Alavés,24,1999,10,7,678,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,3,12,3,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12
Álvaro García,ESP,"FW,MF",Rayo Vallecano,31,1992,36,28,2559,28.4,4,5,9,4,0,0,4,0,7.6,7.6,5.0,12.6,68,71,245,0.14,0.18,0.32,0.14,0.32,0.27,0.18,0.44,0.27,0.44
Eric García,ESP,"DF,MF",Barcelona,23,2001,29,14,1566,17.4,2,3,5,2,0,0,4,0,2.3,2.3,0.8,3.1,18,109,22,0.11,0.17,0.29,0.11,0.29,0.13,0.05,0.18,0.13,0.18
Fran Garcia,ESP,DF,Real Madrid,24,1999,31,24,2171,24.1,0,2,2,0,0,0,0,0,0.9,0.9,1.8,2.7,78,119,177,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.11,0.04,0.11
Gonzalo García,ESP,"FW,DF",Real Madrid,20,2004,3,0,56,0.6,0,1,1,0,0,0,0,0,0.5,0.5,1.0,1.5,0,0,3,0.0,1.61,1.61,0.0,1.61,0.79,1.56,2.35,0.79,2.35
Joan García,ESP,GK,Espanyol,23,2001,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Garcia,ESP,FW,Betis,18,2006,3,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén García,ESP,"FW,MF",Osasuna,31,1993,36,30,2413,26.8,5,5,10,5,0,0,2,0,3.2,3.2,3.6,6.8,37,112,157,0.19,0.19,0.37,0.19,0.37,0.12,0.13,0.25,0.12,0.25
Unai García,ESP,DF,Osasuna,32,1992,3,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yarek Gasiorowski,ESP,DF,Valencia,19,2005,15,9,947,10.5,0,0,0,0,0,0,1,0,1.1,1.1,0.1,1.2,9,38,0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12
Gavi,ESP,"MF,FW",Barcelona,19,2004,26,14,1085,12.1,1,1,2,1,0,0,4,0,0.9,0.9,1.6,2.4,13,77,42,0.08,0.08,0.17,0.08,0.17,0.07,0.13,0.2,0.07,0.2
Paulo Gazzaniga,ARG,GK,Girona,32,1992,36,36,3195,35.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Gil,ESP,"FW,MF",Girona,23,2001,25,21,1721,19.1,3,3,6,3,0,0,4,0,2.3,2.3,2.9,5.2,76,74,210,0.16,0.16,0.31,0.16,0.31,0.12,0.15,0.27,0.12,0.27
Dani Gómez,ESP,FW,Valencia,26,1998,14,5,532,5.9,2,0,2,2,0,0,0,0,2.7,2.7,0.0,2.7,3,6,24,0.34,0.0,0.34,0.34,0.34,0.46,0.01,0.46,0.46,0.46
Moi Gómez,ESP,"MF,FW",Osasuna,30,1994,26,6,796,8.8,0,0,0,0,0,0,1,0,0.5,0.5,0.8,1.2,13,49,16,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.14,0.05,0.14
Sergi Gómez,ESP,DF,Espanyol,32,1992,12,6,664,7.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Sergio Gómez,ESP,"MF,DF",Real Sociedad,23,2000,37,31,2738,30.4,2,5,7,2,0,0,4,0,1.9,1.9,8.9,10.8,43,93,154,0.07,0.16,0.23,0.07,0.23,0.06,0.29,0.35,0.06,0.35
Unai Gómez,ESP,"MF,FW",Athletic Club,21,2003,32,14,1284,14.3,1,3,4,1,0,0,1,0,1.9,1.9,0.8,2.7,19,23,49,0.07,0.21,0.28,0.07,0.28,0.13,0.06,0.19,0.13,0.19
Fabio González,ESP,MF,Las Palmas,27,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Peter González,DOM,"MF,FW",Getafe,22,2002,17,2,477,5.3,0,0,0,0,0,0,1,0,1.3,1.3,0.1,1.4,8,6,33,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.26,0.24,0.26
Urko González,ESP,MF,Espanyol,23,2001,17,16,1374,15.3,0,2,2,0,0,0,2,0,0.5,0.5,0.7,1.3,18,62,8,0.0,0.13,0.13,0.0,0.13,0.04,0.05,0.08,0.04,0.08
Urko González,ESP,MF,Real Sociedad,23,2001,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andoni Gorosabel,ESP,DF,Athletic Club,27,1996,20,17,1485,16.5,0,2,2,0,0,0,5,0,0.3,0.3,1.8,2.1,17,51,59,0.0,0.12,0.12,0.0,0.12,0.02,0.11,0.13,0.02,0.13
José Gragera,ESP,MF,Espanyol,23,2000,10,7,569,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,14,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Dominik Greif,SVK,GK,Mallorca,27,1997,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33,1991,38,29,2469,27.4,8,7,15,7,1,2,2,0,7.4,5.9,7.1,12.9,46,143,177,0.29,0.26,0.55,0.26,0.51,0.27,0.26,0.53,0.21,0.47
Florian Grillitsch,AUT,MF,Valladolid,28,1995,13,7,623,6.9,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,9,38,7,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11
Vicente Guaita,ESP,GK,Celta Vigo,37,1987,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergi Guardiola,ESP,FW,Rayo Vallecano,33,1991,16,1,362,4.0,0,0,0,0,0,0,1,0,2.4,2.4,0.1,2.5,2,3,22,0.0,0.0,0.0,0.0,0.0,0.59,0.03,0.62,0.59,0.62
Nemanja Gudelj,SRB,"MF,DF",Sevilla,32,1991,31,27,2493,27.7,1,1,2,0,1,1,6,0,1.6,0.8,0.6,1.5,14,64,5,0.04,0.04,0.07,0.0,0.04,0.06,0.02,0.08,0.03,0.05
Javier Guerra,ESP,MF,Valencia,21,2003,36,31,2581,28.7,3,3,6,3,0,0,5,0,2.2,2.2,3.2,5.4,50,137,84,0.1,0.1,0.21,0.1,0.21,0.08,0.11,0.19,0.08,0.19
Ander Guevara,ESP,MF,Alavés,27,1997,33,20,1947,21.6,0,1,1,0,0,0,3,0,0.9,0.9,0.6,1.5,14,112,19,0.0,0.05,0.05,0.0,0.05,0.04,0.03,0.07,0.04,0.07
Pape Gueye,SEN,MF,Villarreal,25,1999,34,26,2224,24.7,4,0,4,4,0,0,6,2,3.4,3.4,1.1,4.5,36,156,69,0.16,0.0,0.16,0.16,0.16,0.14,0.04,0.18,0.14,0.18
Hugo Guillamón,ESP,MF,Valencia,24,2000,12,4,364,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,15,5,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Carlos Guirao,ESP,MF,Betis,21,2003,2,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arda Güler,TUR,"MF,FW",Real Madrid,19,2005,28,14,1250,13.9,3,4,7,3,0,0,1,0,3.3,3.3,4.5,7.7,34,93,86,0.22,0.29,0.5,0.22,0.5,0.24,0.32,0.56,0.24,0.56
Gerard Gumbau,ESP,MF,Rayo Vallecano,29,1994,22,7,849,9.4,0,1,1,0,0,0,4,0,1.1,1.1,1.3,2.4,2,41,21,0.0,0.11,0.11,0.0,0.11,0.11,0.14,0.26,0.11,0.26
Jon Guridi,ESP,"MF,FW",Alavés,29,1995,33,27,2080,23.1,3,1,4,2,1,1,6,0,4.2,3.4,1.2,4.6,27,79,90,0.13,0.04,0.17,0.09,0.13,0.18,0.05,0.23,0.15,0.2
Gorka Guruzeta,ESP,FW,Athletic Club,27,1996,36,21,1840,20.4,7,2,9,7,0,0,2,0,6.7,6.6,1.5,8.1,8,31,64,0.34,0.1,0.44,0.34,0.44,0.33,0.07,0.4,0.32,0.4
Miguel Gutiérrez,ESP,"DF,MF",Girona,23,2001,29,29,2458,27.3,1,5,6,1,0,0,4,0,1.6,1.6,4.1,5.8,63,103,199,0.04,0.18,0.22,0.04,0.22,0.06,0.15,0.21,0.06,0.21
Munir El Haddadi,MAR,"FW,MF",Leganés,28,1995,25,10,862,9.6,4,0,4,4,0,0,1,1,1.6,1.6,0.8,2.3,11,29,42,0.42,0.0,0.42,0.42,0.42,0.16,0.08,0.24,0.16,0.24
Sébastien Haller,CIV,FW,Leganés,30,1994,8,5,404,4.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,4,14,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.13,0.09,0.13
Henrique,BRA,DF,Valladolid,30,1994,5,4,352,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,12,4,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
Javi Hernández,ESP,DF,Leganés,26,1998,31,27,2389,26.5,2,1,3,2,0,0,6,0,0.8,0.8,1.5,2.2,40,80,90,0.08,0.04,0.11,0.08,0.11,0.03,0.06,0.08,0.03,0.08
Aridane Hernández,ESP,DF,Rayo Vallecano,35,1989,14,11,1025,11.4,0,0,0,0,0,0,1,0,0.9,0.9,0.0,1.0,2,38,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Jorge Herrando,ESP,DF,Osasuna,23,2001,18,15,1366,15.2,1,0,1,1,0,0,3,0,1.2,1.2,0.0,1.2,7,38,1,0.07,0.0,0.07,0.07,0.07,0.08,0.0,0.08,0.08,0.08
Ander Herrera,ESP,MF,Athletic Club,34,1989,8,2,273,3.0,0,0,0,0,0,1,2,0,1.7,0.9,0.1,1.1,2,16,5,0.0,0.0,0.0,0.0,0.0,0.57,0.04,0.61,0.31,0.35
Sergio Herrera,ESP,GK,Osasuna,31,1993,37,37,3330,37.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yangel Herrera,VEN,MF,Girona,26,1998,29,27,2257,25.1,4,3,7,4,0,0,10,1,3.6,3.6,1.5,5.1,31,110,99,0.16,0.12,0.28,0.16,0.28,0.14,0.06,0.2,0.14,0.2
Juan Herzog,ESP,DF,Las Palmas,21,2003,19,15,1315,14.6,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,0,27,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Omar El Hilali,MAR,DF,Espanyol,20,2003,36,36,3153,35.0,0,2,2,0,0,0,11,0,0.0,0.0,0.8,0.9,35,84,61,0.0,0.06,0.06,0.0,0.06,0.0,0.02,0.02,0.0,0.02
Roger Hinojo,ESP,DF,Espanyol,19,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinko Horkaš,CRO,GK,Las Palmas,25,1999,13,11,1085,12.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Ibáñez,ESP,MF,Osasuna,25,1998,28,13,1294,14.4,1,1,2,1,0,0,4,0,1.6,1.6,1.6,3.2,21,51,31,0.07,0.07,0.14,0.07,0.14,0.11,0.11,0.22,0.11,0.22
Stanis Idumbo,BEL,"FW,MF",Sevilla,19,2005,14,3,284,3.2,1,1,2,1,0,0,0,0,0.6,0.6,0.7,1.3,10,8,20,0.32,0.32,0.63,0.32,0.63,0.2,0.23,0.42,0.2,0.42
Iglesias,ESP,DF,Getafe,26,1998,37,32,2888,32.1,0,1,1,0,0,0,4,0,1.6,1.6,2.2,3.8,32,84,67,0.0,0.03,0.03,0.0,0.03,0.05,0.07,0.12,0.05,0.12
Borja Iglesias,ESP,FW,Celta Vigo,31,1993,37,24,1952,21.7,11,3,14,11,0,0,2,0,9.3,9.3,3.2,12.6,22,28,108,0.51,0.14,0.65,0.51,0.65,0.43,0.15,0.58,0.43,0.58
Kelechi Iheanacho,NGA,FW,Sevilla,27,1996,9,5,400,4.4,0,0,0,0,0,0,0,0,1.5,1.5,0.3,1.8,6,5,17,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.41,0.33,0.41
Isco,ESP,MF,Betis,32,1992,22,17,1547,17.2,9,8,17,4,5,6,5,0,8.6,3.9,4.4,8.2,38,152,112,0.52,0.47,0.99,0.23,0.7,0.5,0.25,0.76,0.22,0.48
Diego Iturralde,ESP,FW,Sevilla,21,2003,1,1,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
Ivan Jaime Pajuelo,ESP,MF,Valencia,23,2000,9,2,297,3.3,0,0,0,0,0,0,0,0,0.6,0.6,0.3,1.0,8,15,14,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.3,0.19,0.3
Karl Jakob Hein,EST,GK,Valladolid,22,2002,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adnan Januzaj,BEL,"MF,FW",Las Palmas,29,1995,18,5,598,6.6,2,1,3,2,0,0,5,0,0.8,0.8,1.1,1.9,24,41,58,0.3,0.15,0.45,0.3,0.45,0.13,0.16,0.29,0.13,0.29
Mikel Jauregizar,ESP,MF,Athletic Club,20,2003,34,25,2244,24.9,2,1,3,2,0,0,4,1,1.1,1.1,1.4,2.5,14,118,31,0.08,0.04,0.12,0.08,0.12,0.04,0.06,0.1,0.04,0.1
John Joe,IRL,"MF,FW",Getafe,20,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26
Jofre,ESP,"MF,FW",Espanyol,23,2001,37,26,2165,24.1,3,3,6,3,0,0,5,0,2.5,2.5,2.5,5.0,65,48,156,0.12,0.12,0.25,0.12,0.25,0.11,0.1,0.21,0.11,0.21
Frenkie de Jong,NED,MF,Barcelona,27,1997,26,9,1143,12.7,2,2,4,2,0,0,3,0,0.7,0.7,2.0,2.6,36,120,24,0.16,0.16,0.31,0.16,0.31,0.05,0.16,0.21,0.05,0.21
Joan Jordán,ESP,MF,Alavés,30,1994,25,15,1414,15.7,5,2,7,2,3,4,4,0,4.8,1.6,2.3,4.0,7,104,35,0.32,0.13,0.45,0.13,0.25,0.3,0.15,0.45,0.1,0.25
Juanmi,ESP,"FW,MF",Getafe,31,1993,13,8,696,7.7,0,0,0,0,0,0,2,0,2.9,2.9,0.3,3.2,6,8,28,0.0,0.0,0.0,0.0,0.0,0.37,0.04,0.41,0.37,0.41
Juanmi,ESP,"FW,MF",Betis,31,1993,11,2,244,2.7,0,0,0,0,0,0,2,0,0.7,0.7,0.4,1.0,4,4,18,0.0,0.0,0.0,0.0,0.0,0.25,0.14,0.39,0.25,0.39
Juanpe,ESP,DF,Girona,33,1991,12,8,727,8.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,2,26,0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Abdulai Juma Bah,SLE,DF,Valladolid,18,2006,12,10,864,9.6,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,13,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Luiz Lúcio Reis Júnior,BRA,GK,Villarreal,23,2001,17,16,1458,16.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinicius Júnior,BRA,FW,Real Madrid,24,2000,30,24,2253,25.0,11,8,19,9,2,3,8,1,10.4,8.2,8.0,16.2,169,85,256,0.44,0.32,0.76,0.36,0.68,0.41,0.32,0.73,0.33,0.65
Stanko Jurić,CRO,MF,Valladolid,27,1996,26,19,1729,19.2,0,0,0,0,0,0,7,1,0.8,0.8,0.5,1.3,5,57,8,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07
Willy Kambwala,FRA,DF,Villarreal,19,2004,19,12,1117,12.4,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.5,2,16,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Abdoulaye Keita,ESP,"FW,MF",Getafe,21,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Kenedy,BRA,"MF,FW",Valladolid,28,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29
Kiké,ESP,FW,Alavés,34,1989,35,29,2542,28.2,13,0,13,10,3,3,5,1,9.6,7.2,0.9,8.2,25,50,158,0.46,0.0,0.46,0.35,0.35,0.34,0.03,0.37,0.26,0.29
Koke,ESP,MF,Atlético Madrid,32,1992,32,20,1926,21.4,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.5,22,132,18,0.05,0.05,0.09,0.05,0.09,0.05,0.07,0.12,0.05,0.12
Jules Koundé,FRA,DF,Barcelona,25,1998,32,29,2605,28.9,2,3,5,2,0,0,4,0,1.8,1.8,3.9,5.7,44,165,190,0.07,0.1,0.17,0.07,0.17,0.06,0.13,0.2,0.06,0.2
Alex Král,CZE,MF,Espanyol,26,1998,37,29,2714,30.2,0,1,1,0,0,0,1,0,1.5,1.5,1.5,3.0,49,78,79,0.0,0.03,0.03,0.0,0.03,0.05,0.05,0.1,0.05,0.1
Vladyslav Krapyvtsov,UKR,GK,Girona,19,2005,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladislav Krejčí,CZE,DF,Girona,25,1999,28,27,2440,27.1,2,0,2,2,0,0,9,0,1.7,1.7,0.3,2.0,29,144,6,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
Takefusa Kubo,JPN,"MF,FW",Real Sociedad,23,2001,36,27,2372,26.4,5,0,5,5,0,0,5,0,3.6,3.6,4.5,8.0,133,110,218,0.19,0.0,0.19,0.19,0.19,0.14,0.17,0.31,0.14,0.31
Marash Kumbulla,ALB,DF,Espanyol,24,2000,35,34,2972,33.0,3,0,3,3,0,0,9,0,1.8,1.8,0.0,1.9,11,71,3,0.09,0.0,0.09,0.09,0.09,0.05,0.0,0.06,0.05,0.06
Luca de la Torre,USA,MF,Celta Vigo,26,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoel Lago,ESP,DF,Celta Vigo,20,2004,8,7,583,6.5,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,1,31,0,0.0,0.15,0.15,0.0,0.15,0.0,0.02,0.02,0.0,0.02
Cyle Larin,CAN,FW,Mallorca,29,1995,32,21,1764,19.6,7,2,9,6,1,1,4,0,6.9,6.1,1.4,7.5,20,20,95,0.36,0.1,0.46,0.31,0.41,0.35,0.07,0.42,0.31,0.38
