Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Juanmi Latasa,ESP,FW,Valladolid,23,2001,28,14,1398,15.5,3,0,3,3,0,0,6,1,4.2,4.2,0.9,5.1,3,17,40,0.19,0.0,0.19,0.19,0.19,0.27,0.06,0.33,0.27,0.33
Toni Lato,ESP,DF,Mallorca,26,1997,14,7,621,6.9,0,0,0,0,0,0,1,1,0.0,0.0,0.4,0.4,15,26,35,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Robin Le Normand,ESP,DF,Atlético Madrid,27,1996,27,24,2151,23.9,1,0,1,1,0,0,8,0,1.5,1.5,0.5,1.9,11,55,6,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Florian Lejeune,FRA,DF,Rayo Vallecano,33,1991,37,37,3325,36.9,2,3,5,2,0,0,8,0,3.6,3.6,1.9,5.4,21,143,5,0.05,0.08,0.14,0.05,0.14,0.1,0.05,0.15,0.1,0.15
Iñigo Lekue,ESP,DF,Athletic Club,31,1993,16,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,13,35,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
Thomas Lemar,FRA,MF,Atlético Madrid,28,1995,5,0,85,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,8,4,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.3,0.5
Clément Lenglet,FRA,DF,Atlético Madrid,29,1995,23,23,1972,21.9,2,1,3,2,0,0,9,0,2.4,2.4,1.1,3.5,16,79,1,0.09,0.05,0.14,0.09,0.14,0.11,0.05,0.16,0.11,0.16
Robert Lewandowski,POL,FW,Barcelona,35,1988,34,32,2667,29.6,27,2,29,24,3,4,1,0,27.1,24.0,2.3,26.3,27,48,164,0.91,0.07,0.98,0.81,0.88,0.92,0.08,0.99,0.81,0.89
Samuel Lino,BRA,"MF,DF",Atlético Madrid,24,1999,31,21,1552,17.2,3,4,7,3,0,0,3,0,6.0,6.0,2.9,8.9,72,73,179,0.17,0.23,0.41,0.17,0.41,0.35,0.17,0.52,0.35,0.52
Javier Llabrés,ESP,FW,Mallorca,21,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.21,0.08,0.21
Diego Llorente,ESP,DF,Betis,30,1993,30,29,2519,28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06
Marcos Llorente,ESP,"DF,MF",Atlético Madrid,29,1995,33,28,2513,27.9,2,4,6,2,0,0,0,1,0.8,0.8,4.3,5.1,82,111,151,0.07,0.14,0.21,0.07,0.21,0.03,0.16,0.18,0.03,0.18
Giovani Lo Celso,ARG,"MF,FW",Betis,28,1996,25,15,1457,16.2,8,3,11,6,2,3,4,0,4.8,2.4,4.9,7.3,26,132,66,0.49,0.19,0.68,0.37,0.56,0.29,0.3,0.59,0.15,0.45
Enzo Loiodice,FRA,MF,Las Palmas,23,2000,17,7,684,7.6,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.4,3,31,3,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
David López,ESP,DF,Mallorca,21,2003,2,2,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David López,ESP,DF,Girona,34,1989,29,27,2429,27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06
Diego López,ESP,"MF,FW",Valencia,22,2002,38,35,2737,30.4,8,5,13,8,0,0,3,0,6.6,6.6,5.0,11.6,76,85,219,0.26,0.16,0.43,0.26,0.43,0.22,0.17,0.38,0.22,0.38
Fer López,ESP,"FW,MF",Celta Vigo,20,2004,17,7,671,7.5,2,0,2,2,0,0,2,0,2.7,2.7,1.9,4.6,27,43,58,0.27,0.0,0.27,0.27,0.27,0.37,0.25,0.62,0.37,0.62
Fermin López,ESP,"MF,FW",Barcelona,21,2003,28,12,1252,13.9,6,5,11,6,0,0,4,1,5.6,5.6,3.9,9.5,31,79,108,0.43,0.36,0.79,0.43,0.79,0.41,0.28,0.69,0.41,0.69
Javi López,ESP,DF,Real Sociedad,22,2002,29,21,1936,21.5,0,0,0,0,0,0,4,0,0.1,0.1,0.5,0.6,36,73,64,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Pau López,ESP,GK,Girona,29,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto López,ESP,MF,Leganés,24,2000,13,3,396,4.4,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,3,20,11,0.0,0.23,0.23,0.0,0.23,0.11,0.2,0.31,0.11,0.31
Unai López,ESP,MF,Rayo Vallecano,28,1995,32,23,1707,19.0,3,1,4,3,0,0,9,1,1.6,1.6,1.0,2.6,22,112,40,0.16,0.05,0.21,0.16,0.21,0.08,0.05,0.14,0.08,0.14
Iker Losada,ESP,"FW,MF",Celta Vigo,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.0,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38
Iker Losada,ESP,"MF,FW",Betis,22,2001,10,3,336,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,9,14,16,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.21,0.13,0.21
Pol Lozano,ESP,MF,Espanyol,24,1999,30,27,1943,21.6,0,1,1,0,0,0,12,0,0.2,0.2,0.8,1.0,18,115,12,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05
José Luis Gayà,ESP,DF,Valencia,29,1995,23,22,1803,20.0,0,1,1,0,0,0,7,0,1.0,1.0,2.6,3.6,29,59,156,0.0,0.05,0.05,0.0,0.05,0.05,0.13,0.18,0.05,0.18
Dodi Lukebakio,BEL,FW,Sevilla,26,1997,38,36,3092,34.4,11,2,13,10,1,1,3,1,10.1,9.3,4.5,13.8,131,93,247,0.32,0.06,0.38,0.29,0.35,0.29,0.13,0.42,0.27,0.4
Daniel Luna,COL,MF,Mallorca,21,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andriy Lunin,UKR,GK,Real Madrid,25,1999,7,7,630,7.0,0,1,1,0,0,0,0,0,0.0,0.0,0.9,0.9,0,0,0,0.0,0.14,0.14,0.0,0.14,0.0,0.13,0.13,0.0,0.13
Darwin Machís,VEN,"MF,FW",Valladolid,31,1993,18,7,639,7.1,0,1,1,0,0,0,0,0,0.9,0.9,0.5,1.4,17,19,43,0.0,0.14,0.14,0.0,0.14,0.12,0.07,0.2,0.12,0.2
Pablo Maffeo,ESP,DF,Mallorca,27,1997,30,28,2368,26.3,0,2,2,0,0,0,7,0,0.3,0.3,4.1,4.4,46,74,122,0.0,0.08,0.08,0.0,0.08,0.01,0.16,0.17,0.01,0.17
Jon Magunazelaia,ESP,MF,Real Sociedad,23,2001,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giorgi Mamardashvili,GEO,GK,Valencia,23,2000,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reinildo Mandava,MOZ,DF,Atlético Madrid,30,1994,19,10,941,10.5,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,14,34,15,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Javier Manquillo,ESP,DF,Celta Vigo,30,1994,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcão,BRA,DF,Sevilla,28,1996,12,6,552,6.1,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar de Marcos,ESP,DF,Athletic Club,35,1989,26,17,1564,17.4,0,4,4,0,0,0,0,0,1.0,1.0,2.6,3.6,26,102,78,0.0,0.23,0.23,0.0,0.23,0.06,0.15,0.21,0.06,0.21
Alberto Marí,ESP,FW,Valencia,23,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José María Giménez,URU,DF,Atlético Madrid,29,1995,27,20,1999,22.2,0,1,1,0,0,0,5,0,0.4,0.4,0.2,0.7,3,64,1,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03
Arkaitz Mariezkurrena,ESP,"FW,MF",Real Sociedad,19,2005,9,1,241,2.7,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,3,4,12,0.75,0.0,0.75,0.75,0.75,0.36,0.06,0.41,0.36,0.41
Pablo Marín,ESP,MF,Real Sociedad,21,2003,23,14,1239,13.8,1,2,3,1,0,0,3,0,1.4,1.4,1.0,2.4,20,45,47,0.07,0.15,0.22,0.07,0.22,0.1,0.07,0.17,0.1,0.17
Mika Mármol,ESP,DF,Las Palmas,23,2001,30,27,2399,26.7,0,1,1,0,0,0,5,0,0.4,0.4,1.5,1.9,33,106,62,0.0,0.04,0.04,0.0,0.04,0.02,0.06,0.07,0.02,0.07
Mario Maroto,ESP,MF,Valladolid,20,2003,2,0,64,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.0,1.41,1.41,0.0,1.41,0.02,0.09,0.12,0.02,0.12
Unai Marrero,ESP,GK,Real Sociedad,22,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Martín,ESP,"FW,MF",Alavés,22,2002,26,16,1333,14.8,2,2,4,2,0,0,3,0,2.3,2.3,2.7,5.0,13,21,67,0.14,0.14,0.27,0.14,0.27,0.15,0.19,0.34,0.15,0.34
Diego Martín,ESP,FW,Las Palmas,20,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Gerard Martín,ESP,DF,Barcelona,22,2002,28,11,1038,11.5,1,3,4,1,0,0,2,0,0.5,0.5,1.1,1.6,10,40,122,0.09,0.26,0.35,0.09,0.35,0.04,0.1,0.14,0.04,0.14
Iván Martín,ESP,MF,Girona,25,1999,32,24,2039,22.7,1,1,2,1,0,0,1,0,1.8,1.8,1.9,3.6,57,131,76,0.04,0.04,0.09,0.04,0.09,0.08,0.08,0.16,0.08,0.16
Jon Martin,ESP,DF,Real Sociedad,18,2006,13,6,904,10.0,0,1,1,0,0,0,2,0,0.6,0.6,0.2,0.8,4,34,0,0.0,0.1,0.1,0.0,0.1,0.06,0.02,0.08,0.06,0.08
Mario Martín,ESP,MF,Valladolid,20,2004,30,20,1748,19.4,0,1,1,0,0,0,8,3,1.8,1.8,1.4,3.2,18,66,22,0.0,0.05,0.05,0.0,0.05,0.09,0.07,0.16,0.09,0.16
Arnau Martinez,ESP,"DF,MF",Girona,21,2003,32,30,2624,29.2,2,2,4,2,0,0,3,0,1.2,1.2,2.2,3.5,41,162,102,0.07,0.07,0.14,0.07,0.14,0.04,0.08,0.12,0.04,0.12
Iñigo Martínez,ESP,DF,Barcelona,33,1991,28,28,2490,27.7,0,4,4,0,0,0,5,0,0.5,0.5,2.6,3.1,70,260,11,0.0,0.14,0.14,0.0,0.14,0.02,0.1,0.11,0.02,0.11
Javi Martínez,ESP,MF,Osasuna,24,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramón Martínez,ESP,DF,Sevilla,21,2002,5,2,261,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,1,5,2,0.34,0.0,0.34,0.34,0.34,0.12,0.02,0.14,0.12,0.14
Toni Martínez,ESP,FW,Alavés,27,1997,28,9,1012,11.2,4,0,4,4,0,0,1,0,3.6,3.6,0.6,4.2,13,11,57,0.36,0.0,0.36,0.36,0.36,0.32,0.05,0.37,0.32,0.37
Javi Martón,ESP,"FW,MF",Athletic Club,25,1999,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin,ESP,"DF,FW",Las Palmas,24,2000,23,9,1038,11.5,0,0,0,0,0,0,4,0,0.2,0.2,1.1,1.3,29,30,72,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12
Omar Mascarell,EQG,MF,Mallorca,31,1993,32,21,1992,22.1,1,0,1,1,0,0,5,1,0.5,0.5,0.2,0.7,10,75,12,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
Jaime Mata,ESP,"FW,MF",Las Palmas,35,1988,30,4,656,7.3,0,0,0,0,0,0,9,0,2.6,2.6,0.1,2.8,6,10,48,0.0,0.0,0.0,0.0,0.0,0.36,0.02,0.38,0.36,0.38
Borja Mayoral,ESP,FW,Getafe,27,1997,24,7,1114,12.4,5,1,6,4,1,1,0,0,3.4,2.6,0.9,3.6,10,13,43,0.4,0.08,0.48,0.32,0.4,0.28,0.07,0.35,0.21,0.29
Kylian Mbappé,FRA,FW,Real Madrid,25,1998,34,34,2907,32.3,31,3,34,24,7,9,3,1,25.9,18.6,7.7,26.3,150,140,386,0.96,0.09,1.05,0.74,0.84,0.8,0.24,1.04,0.58,0.81
Oliver McBurnie,SCO,FW,Las Palmas,28,1996,34,20,1837,20.4,3,6,9,3,0,0,3,0,4.8,4.8,2.8,7.6,7,27,75,0.15,0.29,0.44,0.15,0.44,0.24,0.14,0.37,0.24,0.37
Scott McKenna,SCO,DF,Las Palmas,27,1996,29,28,2466,27.4,0,0,0,0,0,0,5,1,1.1,1.1,0.7,1.8,11,45,3,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
Mateo Mejía,ESP,FW,Sevilla,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Melo,BRA,MF,Girona,27,1996,15,10,941,10.5,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,24,70,17,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Brais Méndez,ESP,MF,Real Sociedad,27,1997,27,19,1531,17.0,3,2,5,3,0,0,4,0,3.6,3.6,2.0,5.6,32,91,86,0.18,0.12,0.29,0.18,0.29,0.21,0.12,0.33,0.21,0.33
Ferland Mendy,FRA,DF,Real Madrid,29,1995,14,12,1005,11.2,0,1,1,0,0,0,1,1,0.0,0.0,0.5,0.5,12,36,40,0.0,0.09,0.09,0.0,0.09,0.0,0.05,0.05,0.0,0.05
Nobel Mendy,FRA,DF,Betis,19,2004,2,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor Meseguer,ESP,MF,Valladolid,25,1999,14,2,418,4.6,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,2,22,22,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.15,0.15,0.15
Miguel,ESP,FW,Leganés,24,1999,34,17,1724,19.2,1,3,4,0,1,2,3,0,4.9,3.3,1.4,4.8,14,16,90,0.05,0.16,0.21,0.0,0.16,0.26,0.07,0.33,0.17,0.25
Éder Militão,BRA,DF,Real Madrid,26,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.6,0.6,0.5,1.1,7,46,1,0.1,0.1,0.19,0.1,0.19,0.06,0.05,0.11,0.06,0.11
Luis Milla,ESP,MF,Getafe,29,1994,33,32,2875,31.9,1,4,5,0,1,1,6,0,1.8,1.0,3.9,4.9,32,152,30,0.03,0.13,0.16,0.0,0.13,0.06,0.12,0.18,0.03,0.15
Pere Milla,ESP,"MF,FW",Espanyol,31,1992,20,1,456,5.1,3,0,3,3,0,0,3,0,1.5,1.5,0.3,1.8,9,13,27,0.59,0.0,0.59,0.59,0.59,0.29,0.06,0.35,0.29,0.35
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,25,1999,34,31,2729,30.3,4,6,10,4,0,0,6,1,1.5,1.5,5.6,7.1,69,200,194,0.13,0.2,0.33,0.13,0.33,0.05,0.19,0.23,0.05,0.23
Kim Minsu,KOR,"MF,FW",Girona,18,2006,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bojan Miovski,MKD,FW,Girona,25,1999,17,12,869,9.7,2,1,3,2,0,0,0,0,2.7,2.7,0.2,2.9,4,4,33,0.21,0.1,0.31,0.21,0.31,0.28,0.02,0.3,0.28,0.3
Rafa Mir,ESP,"FW,MF",Valencia,27,1997,20,5,753,8.4,1,2,3,1,0,0,4,0,3.0,3.0,0.7,3.8,10,20,28,0.12,0.24,0.36,0.12,0.36,0.36,0.09,0.45,0.36,0.45
Luka Modrić,CRO,MF,Real Madrid,38,1985,35,17,1827,20.3,2,6,8,2,0,0,7,0,1.6,1.6,7.0,8.5,62,208,63,0.1,0.3,0.39,0.1,0.39,0.08,0.34,0.42,0.08,0.42
Johan Mojica,COL,DF,Mallorca,31,1992,36,30,2755,30.6,1,2,3,1,0,0,5,0,0.9,0.9,4.1,5.0,66,130,142,0.03,0.07,0.1,0.03,0.1,0.03,0.13,0.16,0.03,0.16
Alberto Moleiro,ESP,"FW,MF",Las Palmas,20,2003,35,32,2714,30.2,6,1,7,6,0,0,5,0,5.6,5.6,3.3,8.9,97,116,179,0.2,0.03,0.23,0.2,0.23,0.19,0.11,0.3,0.19,0.3
Nahuel Molina,ARG,DF,Atlético Madrid,26,1998,30,17,1590,17.7,0,3,3,0,0,0,1,0,0.8,0.8,1.5,2.3,35,61,96,0.0,0.17,0.17,0.0,0.17,0.05,0.08,0.13,0.05,0.13
Jon Moncayola,ESP,MF,Osasuna,26,1998,32,26,2099,23.3,0,0,0,0,0,0,8,0,1.6,1.6,3.7,5.3,25,107,51,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.23,0.07,0.23
Gonzalo Montiel,ARG,"DF,MF",Sevilla,27,1997,6,1,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Gerard Moreno,ESP,FW,Villarreal,32,1992,17,6,721,8.0,3,2,5,0,3,3,0,0,4.2,1.8,3.6,5.5,19,53,60,0.37,0.25,0.62,0.0,0.25,0.53,0.45,0.98,0.23,0.69
Xavier Moreno,ESP,FW,Valladolid,19,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateu Morey,ESP,DF,Mallorca,24,2000,16,8,741,8.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,17,17,32,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
Ilaix Moriba,GUI,MF,Celta Vigo,21,2003,33,22,2132,23.7,1,1,2,1,0,0,9,1,1.7,1.7,1.5,3.2,34,119,64,0.04,0.04,0.08,0.04,0.08,0.07,0.06,0.14,0.07,0.14
Manu Morlanes,ESP,MF,Mallorca,25,1999,23,15,1338,14.9,0,0,0,0,0,0,7,0,0.6,0.6,0.3,0.9,16,88,39,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
Raúl Moro,ESP,"MF,FW",Valladolid,21,2002,33,26,2341,26.0,4,5,9,4,0,0,2,0,4.1,4.1,5.7,9.8,112,81,190,0.15,0.19,0.35,0.15,0.35,0.16,0.22,0.38,0.16,0.38
Cristhian Mosquera,ESP,DF,Valencia,20,2004,37,37,3319,36.9,1,0,1,1,0,0,6,0,0.4,0.4,0.0,0.4,35,123,6,0.03,0.0,0.03,0.03,0.03,0.01,0.0,0.01,0.01,0.01
Santiago Mouriño,URU,DF,Alavés,22,2002,25,20,1849,20.5,0,1,1,0,0,0,7,0,0.9,0.9,0.9,1.8,14,46,1,0.0,0.05,0.05,0.0,0.05,0.05,0.04,0.09,0.05,0.09
Abdul Mumin,GHA,DF,Rayo Vallecano,26,1998,24,24,2017,22.4,2,1,3,2,0,0,6,1,0.6,0.6,0.2,0.8,12,40,6,0.09,0.04,0.13,0.09,0.13,0.03,0.01,0.03,0.03,0.03
Aihen Muñoz,ESP,DF,Real Sociedad,26,1997,21,13,1098,12.2,0,0,0,0,0,0,5,0,0.2,0.2,0.3,0.4,26,38,28,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04
Álex Muñoz,ESP,DF,Las Palmas,30,1994,21,18,1415,15.7,3,0,3,3,0,0,3,0,0.9,0.9,0.5,1.4,15,45,53,0.19,0.0,0.19,0.19,0.19,0.05,0.03,0.09,0.05,0.09
Iker Muñoz,ESP,MF,Osasuna,21,2002,23,4,610,6.8,0,1,1,0,0,0,2,0,0.5,0.5,1.0,1.4,6,24,10,0.0,0.15,0.15,0.0,0.15,0.07,0.14,0.21,0.07,0.21
Javier Muñoz,ESP,"MF,DF",Las Palmas,29,1995,35,28,2588,28.8,1,3,4,1,0,0,5,0,1.3,1.3,2.5,3.7,36,108,91,0.03,0.1,0.14,0.03,0.14,0.04,0.09,0.13,0.04,0.13
Víctor Muñoz,ESP,"FW,DF",Real Madrid,21,2003,2,0,36,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3,0,9,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.23,1.23,1.23
Vedat Muriqi,KVX,FW,Mallorca,30,1994,29,24,2058,22.9,7,2,9,5,2,3,1,2,9.7,7.3,2.2,9.5,23,30,103,0.31,0.09,0.39,0.22,0.31,0.42,0.1,0.52,0.32,0.41
Juan Musso,ARG,GK,Atlético Madrid,30,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
